Character ID,Character Name,Character Type,Parent ID,State ID,State Name,State Description
1,Occurrence,grouping,,,,
2,Plant,grouping,,,,
3,Root,grouping,,,,
4,Stem,grouping,,,,
5,Leaf,grouping,,,,
6,Flower,grouping,,,,
7,Fruit,grouping,,,,
8,Seed,grouping,,,,
9,Bioregion,discrete,1,1,Riverina,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/riverina","type":2}]
9,Bioregion,discrete,1,2,Murray Mallee,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/murray-mallee","type":2}]
9,Bioregion,discrete,1,3,Lowan Mallee,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/lowan-mallee","type":2}]
9,Bioregion,discrete,1,4,Wimmera,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/wimmera","type":2}]
9,Bioregion,discrete,1,5,Wannon,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/wannon","type":2}]
9,Bioregion,discrete,1,6,Grampians,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/grampians","type":2}]
9,Bioregion,discrete,1,7,Midlands,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/midlands","type":2}]
9,Bioregion,discrete,1,8,Victorian Volcanic Plain,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/victorian-volcanic-plain","type":2}]
9,Bioregion,discrete,1,9,Otway Plain,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/otway-plain","type":2}]
9,Bioregion,discrete,1,10,Gippsland Plain,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/gippsland-plain","type":2}]
9,Bioregion,discrete,1,11,Otway Range,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/otway-range","type":2}]
9,Bioregion,discrete,1,12,Gippsland Highlands,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/gippsland-highlands","type":2}]
9,Bioregion,discrete,1,13,Eastern Highlands,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/eastern-highlands","type":2}]
9,Bioregion,discrete,1,14,East Gippsland,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/east-gippsland","type":2}]
9,Bioregion,discrete,1,15,Snowfields,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/snowfields","type":2}]
9,Bioregion,discrete,1,16,Wilsons Promontory,[{"path":"https://rbgvictoria.github.io/vicflora-static-pages/bioregions/wilsons-promontory","type":2}]
10,Habit,discrete,2,17,Annual,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#annual","type":2}]
10,Habit,discrete,2,18,Herbaceous perennial,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#herbaceous-perennial","type":2}]
10,Habit,discrete,2,19,Woody perennial,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#woody-perennial","type":2}]
11,Maximum height,discrete,2,20,<60 cm,
11,Maximum height,discrete,2,21,<120 cm,
11,Maximum height,discrete,2,22,>120 cm,
12,Root type,discrete,3,23,Stolon/rhizome,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/3258?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stolonrhizome","type":2}]
12,Root type,discrete,3,24,Taproot/network,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#taprootnetwork","type":2}]
13,Stem indumentum,discrete,4,25,Stems glabrous,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stems-glabrous","type":2}]
13,Stem indumentum,discrete,4,26,Stems with simple hairs,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stems-with-simple-hairs","type":2}]
13,Stem indumentum,discrete,4,27,Stems papillate/glandular,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/3334?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stems-papillateglandular","type":2}]
13,Stem indumentum,discrete,4,28,Stems tuberculate/scabrid,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/3192?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stems-tubersulatescabrid","type":2}]
13,Stem indumentum,discrete,4,29,Stems with bristles,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/3306?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stems-with-bristles","type":2}]
13,Stem indumentum,discrete,4,30,Stems with branching/medifixed/stellate hairs,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/3322?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#stems-with-branchingmedifixedstellate-hairs","type":2}]
14,Leaf length,numeric,5,,,
15,Leaf dissection,discrete,5,31,Entire,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/13852?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#entire","type":2}]
15,Leaf dissection,discrete,5,32,Small teeth/lobes,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/140224?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#small-teethlobes","type":2}]
15,Leaf dissection,discrete,5,33,Lobed/toothed,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/137876?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#lobedtoothed","type":2}]
15,Leaf dissection,discrete,5,34,Pinnately-lobed/pinnate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/126594?maxsize=2048","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/brassicaceae#pinnately-lobedpinnate","type":2}]
