Character ID,Character Name,Character Type,Parent ID,State ID,State Name,State Description
1,Lifeform,grouping,,,,
2,Root,grouping,,,,
3,Indumentum,grouping,,,,
4,Stem,grouping,,,,
5,Sap,grouping,,,,
6,Leaf,grouping,,,,
7,Tendril,grouping,,,,
8,Inflorescence,grouping,,,,
9,Flower,grouping,,,,
10,Sepal,grouping,,,,
11,Petal,grouping,,,,
12,Male floral parts,grouping,,,,
13,Female floral parts,grouping,,,,
14,Fruit,grouping,,,,
15,Seed,grouping,,,,
16,Occurrence,grouping,,,,
17,Habit,discrete,1,1,Tree,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/29202?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#tree","type":2}]
17,Habit,discrete,1,2,Shrub,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25732?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#shrub","type":2}]
17,Habit,discrete,1,3,Vine,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/125442?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#vine","type":2}]
17,Habit,discrete,1,4,Scrambler,[{"caption":"Image 1","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/41659?maxsize=1024","type":2},{"caption":"Image 2","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/26886?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#scrambler","type":2}]
17,Habit,discrete,1,5,Palm,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/126268?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#palm","type":2}]
17,Habit,discrete,1,6,Subshrub,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/31528?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#subshrub","type":2}]
17,Habit,discrete,1,7,Herb,[{"caption":"Image 1","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/34152?maxsize=1024","type":2},{"caption":"Image 2","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/24102?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#herb","type":2}]
17,Habit,discrete,1,8,Grass/grass-like,[{"caption":"Image 1","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/37330?maxsize=1024","type":2},{"caption":"Image 2","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/34056?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#grassgrass-like","type":2}]
18,Classification,discrete,1,9,Monocot,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#monocot","type":2}]
18,Classification,discrete,1,10,Dicot,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#dicot","type":2}]
19,Habitat,discrete,1,11,Terrestrial or aerial,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#terrestrial-or-aerial","type":2}]
19,Habitat,discrete,1,12,Submerged aquatic,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/18294?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#submerged-aquatic","type":2}]
19,Habitat,discrete,1,13,Floating aquatic,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21586?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#floating-aquatic","type":2}]
20,Nutrient uptake,grouping,1,,,
21,Root type,discrete,2,14,Taproot/network,[{"caption":"Image 1","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/35709?maxsize=1024","type":2},{"caption":"Image 2","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/29954?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#taprootnetwork","type":2}]
21,Root type,discrete,2,15,Rhizome/stolon,[{"caption":"Image 1","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/40535?maxsize=1024","type":2},{"caption":"Image 2","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/32990?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#rhizomestolon","type":2}]
21,Root type,discrete,2,16,Bulb/corm,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/40851?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#bulbcorm","type":2}]
21,Root type,discrete,2,17,Tuber,[{"caption":"Image 1","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/55004?maxsize=1024","type":2},{"caption":"Image 2","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21835?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#tuber","type":2}]
22,Indumentum types,discrete,3,18,Simple hairs,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#simple-hairs","type":2}]
22,Indumentum types,discrete,3,19,Stiff/bristle/hispid,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#stiffbristlehispid","type":2}]
22,Indumentum types,discrete,3,20,Tuberculate/scabrid,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/32788?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#tuberculatescabrid","type":2}]
22,Indumentum types,discrete,3,21,Forked/centifixed/peltate,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#forkedcentifixedpeltate","type":2}]
22,Indumentum types,discrete,3,22,Branched hairs,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/27450?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/magnoliopsida#branched-hairs","type":2}]
