Character ID,Character Name,Character Type,Parent ID,State ID,State Name,State Description
1,Occurrence,grouping,,,,
2,Plant,grouping,,,,
3,Stem or scape,grouping,,,,
4,Leaf,grouping,,,,
5,Capitulum,grouping,,,,
6,Involucral bract,grouping,,,,
7,Ray or ligulate floret,grouping,,,,
8,Anther,grouping,,,,
9,Pappus,grouping,,,,
10,Cypsela,grouping,,,,
11,Natural Region,discrete,1,1,Murray Mallee,[{"caption":"Information on the Murray Mallee Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/murray-mallee","type":2}]
11,Natural Region,discrete,1,2,Lowan Mallee,[{"caption":"Information on the Lowan Mallee Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/lowan-mallee","type":2}]
11,Natural Region,discrete,1,3,Wimmera,[{"caption":"Information on the Wimmera Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/wimmera","type":2}]
11,Natural Region,discrete,1,4,Wannon,[{"caption":"Information on the Wannon Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/wannon","type":2}]
11,Natural Region,discrete,1,5,Grampians,[{"caption":"Information on the Grampians Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/grampians","type":2}]
11,Natural Region,discrete,1,6,Riverina,[{"caption":"Information on the Riverina Natural Region","path":"https://vicflora.rbg.vic.gov.au/static/flora/bioregions/riverina","type":2}]
11,Natural Region,discrete,1,7,Midlands,[{"caption":"Information on the Midlands Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/midlands","type":2}]
11,Natural Region,discrete,1,8,Victorian Volcanic Plain,[{"caption":"Information on the Victorian Volcanic Plain Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/victorian-volcanic-plain","type":2}]
11,Natural Region,discrete,1,9,Otway Plain,[{"caption":"Information on the Otway Plain Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/otway-plain","type":2}]
11,Natural Region,discrete,1,10,Otway Range,[{"caption":"Information on the Otway Range Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/otway-range","type":2}]
11,Natural Region,discrete,1,11,Eastern Highlands,[{"caption":"Information on the Eastern Highlands Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/eastern-highlands","type":2}]
11,Natural Region,discrete,1,12,Gippsland Plain,[{"caption":"Information on the Gippsland Plain Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/gippsland-plain","type":2}]
11,Natural Region,discrete,1,13,Gippsland Highlands,[{"caption":"Information on the Gippsland Highlands Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/gippsland-highlands","type":2}]
11,Natural Region,discrete,1,14,Wilsons Promontory,[{"caption":"Information on the Wilsons Promontory Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/wilsons-promontory","type":2}]
11,Natural Region,discrete,1,15,Snowfields,[{"caption":"Information on the Snowfields Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/snowfields","type":2}]
11,Natural Region,discrete,1,16,East Gippsland,[{"caption":"Information on the East Gippsland Natural Region","path":"https://vicflora.rbg.vic.gov.au/pages/east-gippsland","type":2}]
12,Height,numeric,2,,,
13,Habit,discrete,2,17,Herb,[{"caption":"Image of an Asteraceae herb","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/30866","type":2},{"caption":"Information on herb habit","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#herb","type":2}]
13,Habit,discrete,2,18,Shrub,[{"caption":"Image of an Asteraceae shrub","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/24042","type":2},{"caption":"Information on shrub habit","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#shrub","type":2}]
13,Habit,discrete,2,19,Tree,[{"caption":"Image of an Asteraceae tree","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/30032","type":2},{"caption":"Information on tree habit","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#tree","type":2}]
13,Habit,discrete,2,20,Vine,[{"caption":"Image of an Asteraceae vine","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/7498","type":2},{"caption":"Information on vine habit","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#vine","type":2}]
14,Duration,discrete,2,21,Annual,[{"caption":"Information on annual duration","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#annual","type":2}]
14,Duration,discrete,2,22,Perennial,[{"caption":"Information on perennial duration","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#perennial","type":2}]
15,Sexuality,discrete,2,23,Monoecious,[{"caption":"Information on monoecious sexuality","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#monoecious","type":2}]
15,Sexuality,discrete,2,24,Dioecious,[{"caption":"Information on dioecious sexuality","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#dioecious","type":2}]
16,Stem form,discrete,3,25,Rhizomatous or stoloniferous,[{"caption":"Image of a stoloniferous Asteraceae","path":"https://data.rbg.vic.gov.au/images/P/Library/93197?b=3803","type":2},{"caption":"Information on rhizomatous or stoloniforous stem form","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#rhizomatous-or-stoloniferous","type":2}]
16,Stem form,discrete,3,26,Neither rhizomatous nor stoloniferous,[{"caption":"Image of an Asteraceae with a taproot, without both rhizomes and stolons","path":"https://data.rbg.vic.gov.au/images/P/Library/112149?b=4608","type":2},{"caption":"Information on the neither rhizomatous nor stoloniferous stem form","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#neither-rhizomatous-nor-stoloniferous","type":2}]
17,Stem indument,discrete,3,27,Stem glabrous,[{"caption":"Image of a glabrous stem","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/146750","type":2},{"caption":"Information on the indument state: Stem glabrous","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#stem-glabrous","type":2}]
17,Stem indument,discrete,3,28,Stem with eglandular hairs,[{"caption":"Image of a stem with eglandular hairs","path":"https://data.rbg.vic.gov.au/images/P/Library/37875?b=1964","type":2},{"caption":"Information on the indument state: Stem with eglandular hairs","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#stem-with-eglandular-hairs","type":2}]
17,Stem indument,discrete,3,29,Stem with glandular hairs,[{"caption":"Image of a stem with glandular hairs","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/124564","type":2},{"caption":"Information on the  indument state: Stem with glandular hairs","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#stem-with-glandular-hairs","type":2}]
18,Stem spines,discrete,3,30,Stem spines present,[{"caption":"Image of a stem with spines","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/24164","type":2},{"caption":"Information on the presence of stem spines","path":"https://vicflora.rbg.vic.gov.au/pages/asteraceae#stem-spines-present","type":2}]
