Character ID,Entity ID,Min Value,Max Value,Other Values
29,72,1,1.8,1.8;2.8;2.8
29,73,1,1,1;4;4
29,74,1,1.8,1.8;3.3;3.3
29,75,1,1.8,1.8;3.1;3.1
29,76,1,0.5,0.5;1.5;1.5
29,77,1,1,1;1.6;1.6
29,78,1,0.6,0.6;2.7;2.7
29,79,1,,0;2.5;2.5
29,80,1,0.5,0.5;2.5;2.5
29,81,1,0.3,0.3;0.8;0.8
29,82,1,0.5,0.5;2;2
29,83,1,0.3,0.3;1.3;1.3
29,84,1,1,1;1.5;1.5
29,85,1,0.3,0.3;3.5;3.5
29,86,1,0.9,0.9;2.5;2.5
29,87,1,0.8,0.8;3.5;3.5
29,88,1,0.3,0.3;2.5;2.5
29,89,1,0.7,0.7;2;2
29,90,1,2,2;4;4
29,91,1,1,1;3.2;3.2
29,92,1,0.3,0.3;2.5;2.5
29,93,1,1.3,1.3;2.8;2.8
29,94,1,0.3,0.3;1.3;1.3
29,95,1,0.7,0.7;2;2
29,96,1,0.5,0.5;2.2;2.2
29,97,1,0.3,0.3;1.5;1.5
29,98,1,0.8,0.8;2;2
29,99,1,0.6,0.6;2;2
29,100,1,0.8,0.8;2.1;2.1
29,101,1,0.5,0.5;1;1
29,102,1,0.5,0.5;2;2
29,103,1,,0;2.3;2.3
29,104,1,0.9,0.9;4;4
29,105,1,1.4,1.4;4;4
29,106,1,0.7,0.7;3.4;3.4
29,107,1,1,1;3;3
29,108,1,0.7,0.7;2;2.5
29,109,1,1.4,1.4;3.5;3.5
29,110,1,1.5,1.5;3.3;3.3
29,111,1,1,1;2;2
29,112,1,0.5,0.5;3.3;3.3
29,113,1,1,1;3.2;3.2
29,114,1,1,1;2;2
29,115,1,0.5,0.5;1.5;1.5
29,116,1,0.8,0.8;3.3;3.3
29,117,1,,0;1.7;1.7
29,118,1,0.7,0.7;3;3
29,119,1,1.5,1.5;3.5;3.5
29,120,1,1.8,1.8;2.6;2.6
29,121,1,1,1;3.6;3.6
29,122,1,0.4,0.4;1.5;1.5
29,123,1,0.5,0.5;1.8;1.8
29,124,1,1.8,1.8;3;3
29,125,1,0.5,0.5;1.6;1.6
29,126,1,0.5,0.5;1.6;1.6
29,127,1,0.8,0.8;2.5;2.5
29,128,1,1,1;3.5;3.5
29,129,1,0.5,0.5;2;2
29,130,1,1,1;3.5;3.5
29,131,1,0.8,0.8;2;2
29,132,1,0.8,0.8;3;3
29,133,1,1,1;3;3
29,134,1,0.5,0.5;2.5;2.5
29,135,1,1,1;2;2
29,136,1,0.3,0.3;1.5;1.5
29,137,1,0.5,0.5;2.8;2.8
29,138,1,0.9,1;3;3
29,139,1,1,1;3;3
29,140,1,1,1;3;3
29,141,1,0.4,0.4;1.3;1.3
29,142,1,1,1;4;4
29,143,1,1.2,1.2;3.1;3.1
29,144,1,0.8,0.8;3;3
29,145,1,1,1;3;3
29,146,1,1,1;3;3
29,147,1,1.2,1.2;2.8;2.8
29,148,1,0.9,0.9;2.4;2.4
29,149,1,0.5,0.5;2;2
29,150,1,0.6,0.6;1.5;1.5
29,151,1,0.8,0.8;1.8;1.8
29,152,1,1,1;2.5;2.5
29,153,1,,0;1.3;1.3
29,154,1,0.5,0.5;1.4;1.4
29,155,1,0.6,0.8;1.8;1.8
29,156,1,0.3,0.3;1.3;1.3
29,157,1,1.5,1.5;3.5;3.5
29,158,1,1,1;2.8;2.8
29,159,1,0.9,0.9;1.4;1.4
31,1,1,6,6;19;19
31,2,1,5.5,5.5;15;15
31,3,1,5.5,5.5;23;23
31,4,1,5.5,5.5;16;16
31,5,1,8,8;21;21
31,6,1,6,6;14;14
31,7,1,5,5;12;12
31,8,1,9.5,9.5;30;30
31,9,1,7,7;16.5;16.5
31,10,1,5.4,5.4;20;20
31,11,1,4.8,4.8;19.5;19.5
31,12,1,8,8;25;25
31,13,1,7,7;12;12
31,14,1,7.3,8;13;14
31,15,1,7.5,7.5;20;20
31,16,1,5,5;11;11
31,17,1,2,2;8;8
31,18,1,5.3,5.3;10.5;10.5
31,19,1,2,2;7;7
31,20,1,1.5,1.5;5;5
31,21,1,6,6;15;15
31,22,1,4.5,4.5;13;13
31,23,1,6,6;20;20
31,24,1,5.8,5.8;20;20
31,25,1,10,10;22;22
31,26,1,8,8;25;25
31,27,1,6.5,6.5;16;16
31,28,1,8,8;17;17
31,29,1,5,5;13;13
31,30,1,4.5,5;10;10
31,31,1,5,5;30;30
31,32,1,6,6;15;15
31,33,1,13,13;29;29
31,34,1,8.5,8.5;25;25
31,35,1,14,14;30;30
31,36,1,4,4;14;14
31,37,1,7,7;17;17
31,38,1,5,5;9;9
31,39,1,5,5;11;13
31,40,1,6.5,6.5;18;18
31,41,1,6,6;22;22
31,42,1,8,8;15;15
31,43,1,5,5;15;15
31,44,1,5,5;15;15
31,45,1,3,3;6.5;6.5
31,46,1,8,8;18;18
31,47,1,7,7;16;16
31,48,1,9,9;30.5;30.5
31,49,1,8,8;22;22
31,50,1,7.5,7.5;23;23
31,51,1,13,13;25;25
31,52,1,5.5,7;13;13
31,53,1,7,7;15;15
31,54,1,4.8,6.3;12;12
31,55,1,7.7,7.7;11.5;11.5
31,56,1,6,6;22;22
31,57,1,7.5,7.5;18;18
31,58,1,8,8;13;13
31,59,1,7,7;20.5;20.5
31,60,1,4,4;8;8
31,61,1,4,4;6;6
31,62,1,8,8;18;18
31,63,1,6.5,6.5;13;13
31,64,1,9,9;24.5;24.5
31,65,1,6,6;17;17
31,66,1,6,6;13.5;13.5
31,67,1,14,14;40;40
31,68,1,12,12;30;30
31,69,1,12,12;35.5;35.5
31,70,1,13,13;35;35
31,71,1,7,7;16;16
31,72,1,7,7;18;18
31,73,1,6,6;25;25
31,74,1,9,9;25;25
31,75,1,7,7;24;24
31,76,1,4.5,4.5;11;11
31,77,1,5.5,5.5;12;12
31,78,1,7,7;20;20
31,79,1,4.5,4.5;20;20
31,80,1,4,4;14;14
31,81,1,4,4;11;11
31,82,1,6,6;18;18
31,83,1,3,3;9;9
31,84,1,8.5,8.5;16;16
31,85,1,4.8,4.8;14;14
31,86,1,6,6;18.5;18.5
31,87,1,8,8;19.5;19.5
31,88,1,6,6;20;20
31,89,1,4.8,4.8;17;17
31,90,1,12,12;21;35
31,91,1,6,6;25;25
31,92,1,6,6;16;16
31,93,1,8.5,8.5;23;23
31,94,1,5.5,5.5;11;11
31,95,1,7.5,7.5;14;14
31,96,1,7,7;18.5;18.5
31,97,1,4,4;11;11
31,98,1,6,6;14;14
31,99,1,6,6;15;15
31,100,1,7.5,7.5;15;15
31,101,1,5,5;11;11
31,102,1,8,8;19.5;19.5
31,103,1,7,7;18;18
31,104,1,10,10;30;30
31,105,1,8.5,8.5;30;30
31,106,1,6,6;22;22
31,107,1,4,4;16;16
31,108,1,4.5,5.5;11;11
31,109,1,7.5,7.5;17.5;17.5
31,110,1,7,8;18;18
31,111,1,5.5,5.5;12.5;12.5
31,112,1,4,4;15;15
31,113,1,5.5,5.5;15.5;15.5
31,114,1,5,5;10;10
31,115,1,4,4;11;11
31,116,1,6,6;20;20
31,117,1,7,7;16.5;16.5
31,118,1,5,5;12;12
31,119,1,6,6;15.5;15.5
31,120,1,2.5,2.5;8;8
31,121,1,3,3;11;11
31,122,1,6,6;17;17
31,123,1,5,5;12;12
31,124,1,9,9;25;25
31,125,1,5.5,5.5;12;14
31,126,1,5.5,5.5;12;14
31,127,1,9,9;23;23
31,128,1,6.8,8;17.5;17.5
31,129,1,7.5,7.5;16;16
31,130,1,7,7;20;20
31,131,1,5.5,5.5;20;20
31,132,1,5,5;16;16
31,133,1,5,5;13;13
31,134,1,5,5;14;14
31,135,1,8.5,8.5;19.5;19.5
31,136,1,6,6;10;10
31,137,1,6,6;21;21
31,138,1,5,5;11;14
31,139,1,7.5,7.5;14;14
31,140,1,10,10;25;25
31,141,1,4.7,4.7;11;11
31,142,1,7.5,7.5;17;17
31,143,1,7.5,7.5;21.5;21.5
31,144,1,8,8;20;20
31,145,1,8,8;17;17
31,146,1,8,8;22;22
31,147,1,5.5,5.5;12;12
31,148,1,7.2,7.2;15;15
31,149,1,6,6;19;19
31,150,1,7,7;21.5;21.5
31,151,1,7.5,7.5;15;15
31,152,1,8.5,8.5;23.2;23.2
31,153,1,5,5;13;13
31,154,1,5.5,5.5;10;10
31,155,1,6,6;17;17
31,156,1,3.5,3.5;8;8
31,157,1,8,8;19;19
31,158,1,6,6;13.5;13.5
31,159,1,4,4;10;10
32,1,1,2,2;6.5;6.5
32,2,1,1,1;5;5
32,3,1,0.6,0.6;3.5;3.5
32,4,1,1.5,1.5;5;5
32,5,1,1.2,1.2;3;3
32,6,1,1.4,1.4;3;3
32,7,1,1,1;2.5;2.5
32,8,1,1.5,2;4.5;4.5
32,9,1,1.7,1.7;4.3;4.3
32,10,1,1,1;4.7;4.7
32,11,1,0.7,0.7;1.8;1.8
32,12,1,1.4,1.4;4.3;4.3
32,13,1,1.5,1.5;4;4
32,14,1,0.7,0.7;1.8;1.8
32,15,1,1,1;4;4
32,16,1,0.8,0.8;2.3;2.3
32,17,1,1.5,1.5;3;3
32,18,1,2,2.3;5.2;5.2
32,19,1,4,4;6;6
32,20,1,2,2;4;4
32,21,1,1.5,1.5;5.5;5.5
32,22,1,1.3,1.3;5;5
32,23,1,0.7,0.7;4.5;4.5
32,24,1,0.7,0.7;2.7;2.7
32,25,1,2,2;7;7
32,26,1,1.5,1.5;4;4
32,27,1,1.3,1.3;5.5;5.5
32,28,1,1.8,1.8;3.2;3.2
32,29,1,0.9,0.9;3.5;3.5
32,30,1,0.7,0.7;2;2
32,31,1,0.7,0.7;3.2;3.2
32,32,1,2.5,2.5;6;6
32,33,1,2,2;4;4
32,34,1,0.8,0.8;3;3
32,35,1,1.7,1.7;4.8;4.8
32,36,1,1.5,1.5;5;5
32,37,1,1.2,1.2;5;5
32,38,1,1.5,1.5;2.5;2.5
32,39,1,1.2,1.2;1.8;1.8
32,40,1,1,1;3;3
32,41,1,1.4,1.4;4.5;4.5
32,42,1,1.7,1.7;3;3
32,43,1,0.8,1;3;3.1
32,44,1,0.8,1;3;3.1
32,45,1,1.5,1.5;5.5;5.5
32,46,1,1.2,1.2;4.2;4.2
32,47,1,1.7,1.7;3.5;3.5
32,48,1,1,1;4.8;4.8
32,49,1,1,1;4;4
32,50,1,1.3,1.3;5.5;5.5
32,51,1,1.1,1.1;2.5;2.5
32,52,1,1,1;2.2;2.2
32,53,1,1.4,1.4;4.2;4.2
32,54,1,0.8,0.9;2.5;2.5
32,55,1,1.2,1.2;2.3;2.3
32,56,1,0.6,0.6;2;2
32,57,1,1,1;3;3.5
32,58,1,1.3,1.3;3.5;3.5
32,59,1,1.5,1.5;3.6;3.6
32,60,1,0.7,0.7;1.1;1.1
32,61,1,1.2,1.2;2;2
32,62,1,1,1;3.5;3.5
32,63,1,1.2,1.2;2.5;2.5
32,64,1,1.3,1.3;4;4
32,65,1,1.2,1.2;3.5;3.5
32,66,1,1.4,1.4;4;4
32,67,1,2,2;6;6
32,68,1,1.7,1.7;3;3
32,69,1,1.2,1.2;4;4
32,70,1,1.5,1.5;4.5;4.5
32,71,1,1.5,1.5;3;3
32,72,1,1.5,1.5;3.2;3.2
32,73,1,1.3,1.3;4;4
32,74,1,1.8,1.8;3.2;3.2
32,75,1,2,2;3.2;3.2
32,76,1,0.4,0.4;1.7;1.7
32,77,1,0.8,0.8;1.7;1.7
32,78,1,1,1;3;3
32,79,1,1.5,1.5;5.5;5.5
32,80,1,0.7,0.7;1.6;1.6
32,81,1,0.5,0.5;1.5;1.5
32,82,1,0.8,0.8;2.1;2.1
32,83,1,0.3,0.3;1.3;1.3
32,84,1,1.5,1.5;3;3
32,85,1,0.8,1;2.5;2.5
32,86,1,0.9,0.9;3;3
32,87,1,1.5,1.5;5.2;5.2
32,88,1,0.8,1;3;3
32,89,1,0.8,0.8;2;2
32,90,1,2,2;3.3;4.5
32,91,1,0.8,0.8;3.5;3.5
32,92,1,0.8,0.8;1.5;1.5
32,93,1,1.7,1.7;5.5;5.5
32,94,1,0.8,0.8;1.5;1.5
32,95,1,1.2,1.2;3.8;3.8
32,96,1,1,1;3;3
32,97,1,1,1;2.5;2.5
32,98,1,0.6,0.8;3;3
32,99,1,1,1;3;3
32,100,1,0.6,0.6;2;2
32,101,1,1,1;1.7;1.7
32,102,1,1.5,1.5;4.4;4.4
32,103,1,2.4,2.4;9;9
32,104,1,1.5,1.5;4;4
32,105,1,1.4,1.4;4;4
32,106,1,1.5,1.5;7;7
32,107,1,1,1;3.5;3.5
32,108,1,0.5,0.5;2;2.2
32,109,1,1.7,1.7;6;6
32,110,1,1.6,1.6;5;5
32,111,1,1,1;3;3
32,112,1,1,1;4;4
32,113,1,1.5,1.5;4;4
32,114,1,1.2,1.2;3;3
32,115,1,1,1;2;2
32,116,1,1.2,1.2;5.5;5.5
32,117,1,1.2,1.2;5.2;5.2
32,118,1,0.8,0.8;2.8;2.8
32,119,1,1.5,1.5;4.5;4.5
32,120,1,2,2;3.3;3.3
32,121,1,1.5,1.5;6.3;6.3
32,122,1,0.4,0.4;2;2
32,123,1,0.8,0.8;2.3;2.3
32,124,1,2,2;3.5;3.5
32,125,1,0.6,0.6;0.6;0.6
32,126,1,0.6,0.6;0.6;0.6
32,127,1,1.5,1.5;5;5
32,128,1,0.8,0.8;3.4;3.4
32,129,1,1,1;2;2
32,130,1,1.5,1.5;4;4
32,131,1,0.7,0.7;2;2
32,132,1,1,1;3.5;3.5
32,133,1,2,2;7;7
32,134,1,1,1;4;4
32,135,1,1.2,1.2;3.8;3.8
32,136,1,1.2,1.2;2.2;2.2
32,137,1,0.7,0.7;2.6;2.6
32,138,1,0.8,1.2;2;3
32,139,1,1.5,1.5;3;3
32,140,1,1.5,1.5;2.5;2.5
32,141,1,0.9,0.9;3.2;3.2
32,142,1,1.5,1.5;3.7;3.7
32,143,1,1.4,1.4;3.3;3.3
32,144,1,1,1.2;3.5;3.5
32,145,1,1.2,1.2;2;2
32,146,1,1,1;2.6;2.6
32,147,1,2.5,2.5;9;9
32,148,1,2,2;5.5;5.5
32,149,1,0.8,0.8;3;3
32,150,1,0.8,0.8;2.5;2.5
32,151,1,1,1;2.5;2.5
32,152,1,0.8,0.8;3;3
32,153,1,0.3,0.3;1.5;1.5
32,154,1,1.2,1.2;2.3;2.3
32,155,1,0.7,0.7;2.3;2.3
32,156,1,1,1;1.5;1.5
32,157,1,2,2;5;5
32,158,1,1.7,1.7;4;4
32,159,1,0.8,0.8;1.5;1.5
46,1,1,0.7,0.7;1.8;1.8
46,2,1,1,1;3.3;3.3
46,3,1,0.2,0.2;1;1
46,4,1,1.7,1.7;3.3;3.3
46,5,1,0.3,0.3;2;2
46,6,1,0.4,0.4;1.5;1.5
46,7,1,0.1,0.1;0.5;0.5
46,8,1,0.7,0.7;2.4;2.4
46,9,1,0.8,0.8;1.8;1.8
46,10,1,0.3,0.3;0.7;0.7
46,11,1,0.2,0.2;0.8;0.8
46,12,1,0.3,0.3;1;1
46,13,1,0.5,0.5;1.8;1.8
46,14,1,0.2,0.5;1.5;1.5
46,15,1,0.3,0.3;0.8;0.8
46,16,1,1,1;3.5;3.5
46,17,1,0.5,0.5;1.2;1.2
46,18,1,0.5,0.5;1.1;1.1
46,19,1,0.5,0.5;1.1;1.1
46,20,1,0.7,0.7;1.2;1.2
46,21,1,0.2,0.2;1.4;1.4
46,22,1,0.3,0.3;1;1
46,23,1,0.5,0.5;1.9;1.9
46,24,1,0.7,0.7;1;1
46,25,1,0.7,0.7;1.5;1.5
46,26,1,0.5,0.5;1.5;1.5
46,27,1,0.4,0.4;1.5;1.5
46,28,1,0.9,0.9;1.4;1.4
46,29,1,0.2,0.2;0.6;0.6
46,30,1,0.4,0.4;1.2;1.2
46,31,1,0.5,0.5;2.8;2.8
46,32,1,0.5,0.5;1.5;1.5
46,33,1,1.2,1.2;2;2
46,34,1,0.4,0.4;1.8;1.8
46,35,1,0.5,0.5;0.9;0.9
46,36,1,0.2,0.2;0.9;0.9
46,37,1,1,1;1.7;1.7
46,38,1,2,2;3;3
46,39,1,0.7,0.7;1.1;1.1
46,40,1,0.5,0.5;1.4;1.4
46,41,1,0.4,0.4;1.4;1.4
46,42,1,0.2,0.2;0.6;0.6
46,43,1,1,1;2.8;2.8
46,44,1,1,1;2.8;2.8
46,45,1,0.1,0.1;0.8;0.8
46,46,1,0.3,0.3;1.5;1.5
46,47,1,0.5,0.5;1.3;1.3
46,48,1,0.8,0.8;2.2;2.2
46,49,1,0.3,0.3;1.2;1.2
46,50,1,0.8,0.8;2;2
46,51,1,0.6,0.6;1.5;1.5
46,52,1,0.3,0.5;1.5;1.5
46,53,1,0.3,0.3;1.5;1.5
46,54,1,0.5,0.5;2;2
46,55,1,0.2,0.2;0.4;0.4
46,56,1,0.4,0.4;1.2;1.2
46,57,1,0.2,0.2;0.8;0.8
46,58,1,0.5,0.5;1;1
46,59,1,0.4,0.4;1.4;1.4
46,60,1,0.8,0.8;1;1
46,61,1,0.1,0.1;0.3;0.3
46,62,1,0.5,0.5;1.8;1.8
46,63,1,0.4,0.4;1.5;1.5
46,64,1,0.2,0.2;0.9;0.9
46,65,1,0.2,0.2;0.6;0.6
46,66,1,0.4,0.4;1.6;1.6
46,67,1,0.1,0.1;0.3;0.3
46,68,1,,0;0.5;0.5
46,69,1,0.8,0.8;2.5;2.5
46,70,1,0.3,0.3;1;1
46,71,1,1.3,1.3;2.7;2.7
46,72,1,1,1;2;2
46,73,1,0.5,0.5;1.5;1.5
46,74,1,1,1;1.6;1.6
46,75,1,1,1;1.6;1.6
46,76,1,0.5,0.5;1.6;1.6
46,77,1,0.7,0.7;1.1;1.1
46,78,1,0.3,0.3;1;1
46,79,1,0.5,0.5;2.5;2.5
46,80,1,0.4,0.4;1.1;1.1
46,81,1,0.1,0.1;0.5;0.5
46,82,1,0.1,0.1;1.1;1.1
46,83,1,0.3,0.3;1;1
46,84,1,0.2,0.2;2;2
46,85,1,0.2,0.2;1.1;1.1
46,86,1,0.4,0.4;1.1;1.1
46,87,1,0.5,0.5;1.7;1.7
46,88,1,0.3,0.3;1;2
46,89,1,0.2,0.2;1;1
46,90,1,1,1;2.4;2.4
46,91,1,1,1;3.4;3.4
46,92,1,0.2,0.2;1;1
46,93,1,0.8,0.8;2.2;2.2
46,94,1,0.3,0.3;1.3;1.3
46,95,1,0.7,0.7;1.8;1.8
46,96,1,0.5,0.5;1;1
46,97,1,1.8,1.8;4.5;4.5
46,98,1,0.3,0.3;0.3;0.3
46,99,1,0.3,0.3;1.1;1.1
46,100,1,0.1,0.1;0.5;0.5
46,101,1,0.5,0.5;1;1
46,102,1,0.5,0.5;2;2
46,103,1,,0;0.5;0.5
46,104,1,0.5,0.5;1.5;1.5
46,105,1,0.4,0.4;1.3;1.3
46,106,1,0.4,0.4;2.5;3.1
46,107,1,1,1;4;4
46,108,1,0.4,0.5;1.3;1.7
46,109,1,0.8,0.8;1.6;1.6
46,110,1,0.3,0.3;1.4;1.4
46,111,1,0.2,0.2;0.7;0.7
46,112,1,,0;1.6;1.6
46,113,1,,0;0.7;0.7
46,114,1,0.5,0.5;1;1
46,115,1,0.2,0.2;0.8;0.8
46,116,1,0.3,0.3;1.6;1.6
46,117,1,0.2,0.2;0.5;0.5
46,118,1,0.3,0.3;1.8;1.8
46,119,1,0.3,0.3;1.3;1.3
46,120,1,1,1;1.6;1.6
46,121,1,0.3,0.3;1.3;1.3
46,122,1,0.4,0.4;1.2;1.2
46,123,1,0.2,0.2;1.2;1.2
46,124,1,1,1;1.6;1.6
46,125,1,0.2,0.2;1.2;1.2
46,126,1,0.2,0.2;1.2;1.2
46,127,1,0.4,0.4;1.4;1.4
46,128,1,0.3,0.3;0.8;0.8
46,129,1,0.3,0.3;0.7;0.7
46,130,1,0.4,0.4;1.8;1.8
46,131,1,0.2,0.2;0.5;0.5
46,132,1,0.5,0.5;1.6;1.6
46,133,1,,0;0.3;0.3
46,134,1,0.7,0.7;2.9;2.9
46,135,1,0.8,0.8;1.6;1.6
46,136,1,0.3,0.3;1;1
46,137,1,0.5,0.5;1.3;1.3
46,138,1,0.4,0.4;2.3;2.3
46,139,1,0.5,0.5;1.5;1.5
46,140,1,0.4,0.4;0.6;0.6
46,141,1,0.1,0.1;0.6;0.6
46,142,1,0.8,0.8;2.8;2.8
46,143,1,0.5,0.5;1.4;1.4
