Character ID,Entity ID,Min Value,Max Value,Other Values
26,86,1,0.4,0.4;1;1
26,87,1,0.5,0.5;6;6
26,88,1,1,1;10;10
26,89,1,0.5,0.5;8;8
26,90,1,1,1;9;9
26,91,1,0.5,0.5;3;3
26,92,1,1,1;2;2
26,93,1,0.5,0.5;1.2;1.2
26,94,1,0.5,0.5;1.8;1.8
26,95,1,0.3,0.3;0.7;0.7
26,96,1,2,2;3;3
26,97,1,1,1;2;2
26,98,1,0.2,0.2;0.4;0.4
26,99,1,1,1;4;4
26,100,1,0.2,0.2;0.8;0.8
26,101,1,3,3;5;5
26,102,1,0.7,0.7;2;2
26,103,1,1,1;9;9
26,104,1,3,3;17;17
26,105,1,1,1;9;9
26,106,1,16,16;20;20
26,107,1,50,50;125;125
26,108,1,20,20;35;35
26,109,1,50,50;100;100
26,110,1,4,4;20;20
26,111,1,30,30;45;45
26,112,1,20,20;60;60
26,113,1,50,50;70;70
26,114,1,30,30;100;100
26,115,1,20,20;40;40
26,116,1,30,30;70;70
26,117,1,1.5,1.5;2.5;2.5
26,118,1,0.1,0.1;0.4;0.4
26,119,1,0.2,0.2;0.5;0.5
26,120,1,0.2,0.2;0.7;0.7
26,121,1,0.3,0.3;1.2;1.2
26,122,1,0.5,0.5;1;1
26,123,1,0.3,0.3;0.5;0.5
26,124,1,0.3,0.3;0.5;0.5
26,125,1,0.3,0.3;1;1
26,126,1,0.2,0.2;1.5;1.5
26,127,1,0.15,0.15;0.7;0.7
26,128,1,0.15,0.15;0.7;0.7
26,129,1,0.2,0.2;1.5;1.5
26,130,1,0.4,0.4;0.8;0.8
26,131,1,0.3,0.3;1;1
26,132,1,0.3,0.3;1;1
26,133,1,0.25,0.25;0.5;0.5
26,134,1,0.3,0.3;0.6;0.6
26,135,1,0.4,0.4;14;14
26,136,1,0.15,0.15;0.5;0.5
26,137,1,0.3,0.3;0.8;0.8
26,138,1,0.2,0.2;2;2
26,139,1,0.25,0.25;0.7;0.7
26,140,1,0.2,0.2;0.7;0.7
26,141,1,0.3,0.3;0.7;0.7
26,142,1,3,3;8;8
26,143,1,1.5,1.5;4;4
26,144,1,1,1;5;5
26,145,1,3,3;7;7
26,146,1,1,1;12;12
26,147,1,2,2;6;6
26,148,1,4,4;18;18
26,149,1,2,2;8;8
26,150,1,7,7;16;16
26,151,1,3,3;12;12
26,152,1,4,4;35;35
26,153,1,5,5;15;15
26,154,1,15,15;50;50
26,155,1,2,2;9;9
26,156,1,2,2;6;6
26,157,1,3,3;15;15
26,158,1,0.8,0.8;4;4
26,159,1,3,3;8;8
26,160,1,7,7;22;22
26,161,1,2,2;14;14
26,162,1,8,8;55;55
26,163,1,15,15;45;45
26,164,1,4,4;60;60
26,165,1,1,1;8;8
26,166,1,15,15;30;30
26,167,1,4,4;14;14
26,168,1,5,5;40;40
26,169,1,7,7;15;15
26,170,1,0.7,0.7;2.3;2.3
26,171,1,0.4,0.4;1.5;1.5
26,172,1,0.4,0.4;1.5;1.5
26,173,1,10,10;30;30
26,174,1,0.5,0.5;3.5;3.5
26,175,1,0.5,0.5;1.5;1.5
26,176,1,0.7,0.7;1.5;1.5
26,177,1,1,1;4;4
26,178,1,0.6,0.6;4;4
26,179,1,1,1;9;9
26,180,1,1,1;15;15
26,181,1,1,1;3;3
26,182,1,5,5;25;25
26,183,1,0.7,0.7;1.1;1.1
26,184,1,3.5,3.5;10;10
26,185,1,1,1;1.3;1.3
26,186,1,0.4,0.4;1.5;1.5
26,187,1,1,1;3;3
26,188,1,0.5,0.5;1.5;1.5
26,189,1,5,5;19;19
26,190,1,2,2;22;22
26,191,1,0.7,0.7;3;3
26,192,1,0.7,0.7;3;3
26,193,1,3,3;8;8
26,194,1,4,4;20;20
26,195,1,0.4,0.4;1;1
26,196,1,0.2,0.2;1.5;1.5
26,197,1,2,2;4;4
26,198,1,1,1;10;10
26,199,1,0.4,0.4;1.5;1.5
26,200,1,2,2;15;15
26,201,1,0.6,0.6;1.4;1.4
26,202,1,1,1;7.5;7.5
26,203,1,6,6;30;30
26,204,1,0.5,0.5;4;4
26,205,1,0.5,0.5;4;4
26,206,1,0.4,0.4;1;1
27,1,1,10,10;20;20
27,2,1,10,10;25;25
27,3,1,10,10;20;20
27,4,1,30,30;50;50
27,5,1,4,4;10;10
27,6,1,5,5;7;7
27,7,1,8,8;25;25
27,8,1,15,15;30;30
27,9,1,15,15;30;30
27,10,1,7,7;15;15
27,11,1,10,10;50;50
27,12,1,10,10;30;30
27,13,1,12,12;18;18
27,14,1,10,10;25;25
27,15,1,7,7;25;25
27,16,1,5,5;9;9
27,17,1,5,5;10;10
27,18,1,5,5;15;15
27,19,1,2,2;5;5
27,20,1,20,20;60;60
27,21,1,10,10;40;40
27,22,1,5,5;10;10
27,23,1,3,3;13;13
27,24,1,5,5;15;15
27,25,1,3,3;7;7
27,26,1,25,25;80;80
27,27,1,10,10;35;35
27,28,1,15,15;65;65
27,29,1,10,10;45;45
27,30,1,5,5;11;11
27,31,1,5,5;20;20
27,32,1,2,2;10;10
27,33,1,3,3;15;15
27,34,1,30,30;55;55
27,35,1,8,8;15;15
27,36,1,5,5;15;15
27,37,1,25,25;55;55
27,38,1,40,40;60;60
27,39,1,8,8;14;14
27,40,1,4,4;8;8
27,41,1,50,50;160;160
27,42,1,20,20;170;170
27,43,1,10,10;40;40
27,44,1,5,5;30;30
27,45,1,3,3;10;10
27,46,1,15,15;40;40
27,47,1,3,3;10;10
27,48,1,6,6;16;16
27,49,1,20,20;100;100
27,50,1,8,8;12;12
27,51,1,13,13;18;18
27,52,1,6,6;10;10
27,53,1,10,10;15;15
27,54,1,5.5,5.5;7;7
27,55,1,0.5,0.5;1;1
27,56,1,0.3,0.3;0.8;0.8
27,57,1,0.3,0.3;0.7;0.7
27,58,1,0.3,0.3;0.6;0.6
27,59,1,0.3,0.3;0.6;0.6
27,60,1,1,1;2;2
27,61,1,1,1;4;4
27,62,1,2,2;4;4
27,63,1,4,4;10;10
27,64,1,10,10;28;28
27,65,1,2.5,2.5;5;5
27,66,1,5,5;15;15
27,67,1,5,5;15;15
27,68,1,4,4;18;18
27,69,1,5,5;10;10
27,70,1,10,10;25;25
27,71,1,6,6;18;18
27,72,1,5,5;20;20
27,73,1,6,6;15;15
27,74,1,3,3;6;6
27,75,1,3,3;6;6
27,76,1,2,2;8;8
27,77,1,6,6;15;15
27,78,1,4,4;20;20
27,79,1,5,5;20;20
27,80,1,5,5;25;25
27,81,1,3,3;5;5
27,82,1,4,4;12;12
27,83,1,4,4;25;25
27,84,1,10,10;30;30
27,85,1,5,5;20;20
27,86,1,2,2;5;5
27,87,1,4,4;14;14
27,88,1,8,8;30;30
27,89,1,5,5;18;18
27,90,1,10,10;40;40
27,91,1,5,5;30;30
27,92,1,10,10;20;20
27,93,1,5,5;12;12
27,94,1,5,5;18;18
27,95,1,3,3;7;7
27,96,1,20,20;30;30
27,97,1,10,10;20;20
27,98,1,2,2;4;4
27,99,1,10,10;40;40
27,100,1,2,2;8;8
27,101,1,30,30;50;50
27,102,1,0.2,0.2;1;1
27,103,1,3,3;7;7
27,104,1,4,4;20;20
27,105,1,4,4;7;7
27,106,1,2,2;9;9
27,107,1,4,4;8;8
27,108,1,5,5;6;6
27,109,1,5.5,5.5;9;9
